Blooming Marsh,Blooming Marsh,Forest,Forest,Llanowar Wastes,Llanowar Wastes,Sanctum of Ugin,Swamp,Urza\'s Mine,Urza\'s Mine,Urza\'s Mine,Urza\'s Mine,Urza\'s Power Plant,Urza\'s Power Plant,Urza\'s Power Plant,Urza\'s Power Plant,Urza\'s Tower,Urza\'s Tower,Urza\'s Tower,Urza\'s Tower,"Emrakul, the Promised End","Ulamog, the Ceaseless Hunger",World Breaker,Wurmcoil Engine,Wurmcoil Engine,Ancient Stirrings,Ancient Stirrings,Ancient Stirrings,Ancient Stirrings,Collective Brutality,Collective Brutality,Fatal Push,Fatal Push,Sylvan Scrying,Sylvan Scrying,Sylvan Scrying,Sylvan Scrying,Chromatic Sphere,Chromatic Sphere,Chromatic Sphere,Chromatic Sphere,Chromatic Star,Chromatic Star,Chromatic Star,Chromatic Star,Expedition Map,Expedition Map,Expedition Map,Expedition Map,Karn Liberated,Karn Liberated,Karn Liberated,Karn Liberated,Oblivion Stone,Oblivion Stone,Oblivion Stone,Relic of Progenitus,Relic of Progenitus,"Ugin, the Spirit Dragon","Ugin, the Spirit Dragon"
Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Bomat Courier,Bomat Courier,Burning-Tree Emissary,Burning-Tree Emissary,Burning-Tree Emissary,Burning-Tree Emissary,Foundry Street Denizen,Foundry Street Denizen,Foundry Street Denizen,Foundry Street Denizen,Goblin Bushwhacker,Goblin Bushwhacker,Goblin Bushwhacker,Goblin Bushwhacker,Goblin Guide,Goblin Guide,Goblin Guide,Goblin Guide,Legion Loyalist,Legion Loyalist,Legion Loyalist,Legion Loyalist,Mogg Fanatic,Mogg Fanatic,Mogg Fanatic,Mogg Fanatic,Mogg War Marshal,Mogg War Marshal,Mogg War Marshal,Mogg War Marshal,Reckless Bushwhacker,Reckless Bushwhacker,Reckless Bushwhacker,Reckless Bushwhacker,Goblin Grenade,Goblin Grenade,Goblin Grenade,Goblin Grenade,Lightning Bolt,Lightning Bolt,Lightning Bolt,Lightning Bolt
Ancient Ziggurat,Ancient Ziggurat,Ancient Ziggurat,Ancient Ziggurat,Cavern of Souls,Cavern of Souls,Cavern of Souls,Cavern of Souls,Horizon Canopy,Horizon Canopy,Horizon Canopy,Horizon Canopy,Plains,Seachrome Coast,Seachrome Coast,Unclaimed Territory,Unclaimed Territory,Unclaimed Territory,Unclaimed Territory,Champion of the Parish,Champion of the Parish,Champion of the Parish,Champion of the Parish,Dark Confidant,Dire Fleet Daredevil,Kitesail Freebooter,Kitesail Freebooter,Kitesail Freebooter,Kitesail Freebooter,Mantis Rider,Mantis Rider,Mantis Rider,Mantis Rider,Meddling Mage,Meddling Mage,Meddling Mage,Meddling Mage,Mirran Crusader,Noble Hierarch,Noble Hierarch,Noble Hierarch,Noble Hierarch,Phantasmal Image,Phantasmal Image,Phantasmal Image,Reflector Mage,Reflector Mage,Reflector Mage,Reflector Mage,Thalia\'s Lieutenant,Thalia\'s Lieutenant,Thalia\'s Lieutenant,Thalia\'s Lieutenant,"Thalia, Guardian of Thraben","Thalia, Guardian of Thraben","Thalia, Guardian of Thraben",Aether Vial,Aether Vial,Aether Vial,Aether Vial
Ancient Ziggurat,Ancient Ziggurat,Ancient Ziggurat,Ancient Ziggurat,Cavern of Souls,Cavern of Souls,Cavern of Souls,Cavern of Souls,Horizon Canopy,Horizon Canopy,Horizon Canopy,Horizon Canopy,Plains,Seachrome Coast,Seachrome Coast,Unclaimed Territory,Unclaimed Territory,Unclaimed Territory,Unclaimed Territory,Champion of the Parish,Champion of the Parish,Champion of the Parish,Champion of the Parish,Dark Confidant,Kessig Malcontents,Kitesail Freebooter,Kitesail Freebooter,Kitesail Freebooter,Kitesail Freebooter,Mantis Rider,Mantis Rider,Mantis Rider,Mantis Rider,Meddling Mage,Meddling Mage,Meddling Mage,Meddling Mage,Noble Hierarch,Noble Hierarch,Noble Hierarch,Noble Hierarch,Phantasmal Image,Phantasmal Image,Phantasmal Image,Reflector Mage,Reflector Mage,Reflector Mage,Reflector Mage,Thalia\'s Lieutenant,Thalia\'s Lieutenant,Thalia\'s Lieutenant,Thalia\'s Lieutenant,"Thalia, Guardian of Thraben","Thalia, Guardian of Thraben","Thalia, Guardian of Thraben",Xathrid Necromancer,Aether Vial,Aether Vial,Aether Vial,Aether Vial
Dryad Arbor,Forest,Horizon Canopy,Horizon Canopy,Horizon Canopy,Horizon Canopy,Misty Rainforest,Misty Rainforest,Plains,Razorverge Thicket,Razorverge Thicket,Razorverge Thicket,Razorverge Thicket,Temple Garden,Temple Garden,Temple Garden,Windswept Heath,Windswept Heath,Windswept Heath,Windswept Heath,Gladecover Scout,Gladecover Scout,Gladecover Scout,Gladecover Scout,Kor Spiritdancer,Kor Spiritdancer,Kor Spiritdancer,Kor Spiritdancer,Slippery Bogle,Slippery Bogle,Slippery Bogle,Slippery Bogle,Path to Exile,Path to Exile,Daybreak Coronet,Daybreak Coronet,Daybreak Coronet,Daybreak Coronet,Ethereal Armor,Ethereal Armor,Ethereal Armor,Ethereal Armor,Gryff\'s Boon,Gryff\'s Boon,Hyena Umbra,Hyena Umbra,Leyline of Sanctity,Leyline of Sanctity,Leyline of Sanctity,Leyline of Sanctity,Rancor,Rancor,Rancor,Rancor,Spider Umbra,Spider Umbra,Spider Umbra,Spider Umbra,Spirit Mantle,Spirit Mantle
Cavern of Souls,Cavern of Souls,Cavern of Souls,Cavern of Souls,Forest,Forest,Forest,Horizon Canopy,Horizon Canopy,Pendelhaven,Razorverge Thicket,Razorverge Thicket,Razorverge Thicket,Razorverge Thicket,Temple Garden,Westvale Abbey,Windswept Heath,Windswept Heath,Devoted Druid,Devoted Druid,Devoted Druid,Devoted Druid,Dwynen\'s Elite,Dwynen\'s Elite,Dwynen\'s Elite,Dwynen\'s Elite,Elvish Archdruid,Elvish Archdruid,Elvish Archdruid,Elvish Archdruid,Elvish Mystic,Elvish Mystic,Elvish Mystic,Elvish Mystic,Eternal Witness,"Ezuri, Renegade Leader","Ezuri, Renegade Leader","Ezuri, Renegade Leader","Ezuri, Renegade Leader",Heritage Druid,Heritage Druid,Heritage Druid,Heritage Druid,Llanowar Elves,Llanowar Elves,Llanowar Elves,Llanowar Elves,Nettle Sentinel,Nettle Sentinel,Nettle Sentinel,Selfless Spirit,Vizier of Remedies,Chord of Calling,Chord of Calling,Chord of Calling,Chord of Calling,Collected Company,Collected Company,Collected Company,Collected Company
Academy Ruins,Gemstone Caverns,Ghost Quarter,Island,Island,Island,Island,Island,Island,Island,Island,Tolaria West,Urza\'s Mine,Urza\'s Mine,Urza\'s Mine,Urza\'s Mine,Urza\'s Power Plant,Urza\'s Power Plant,Urza\'s Power Plant,Urza\'s Power Plant,Urza\'s Tower,Urza\'s Tower,Urza\'s Tower,Urza\'s Tower,Thought-Knot Seer,Thought-Knot Seer,Thought-Knot Seer,Thought-Knot Seer,"Ulamog, the Ceaseless Hunger","Ulamog, the Ceaseless Hunger",Walking Ballista,Wurmcoil Engine,Wurmcoil Engine,Wurmcoil Engine,Wurmcoil Engine,Condescend,Condescend,Condescend,Condescend,Cyclonic Rift,Dismember,Dismember,Remand,Remand,Remand,Repeal,Repeal,Supreme Will,Thirst for Knowledge,Thirst for Knowledge,Thirst for Knowledge,Thirst for Knowledge,Chalice of the Void,Expedition Map,Expedition Map,Expedition Map,Expedition Map,Mindslaver,Oblivion Stone,Oblivion Stone
Blinkmoth Nexus,Blinkmoth Nexus,Blinkmoth Nexus,Blinkmoth Nexus,Darksteel Citadel,Darksteel Citadel,Darksteel Citadel,Darksteel Citadel,Inkmoth Nexus,Inkmoth Nexus,Inkmoth Nexus,Inkmoth Nexus,Mountain,Spire of Industry,Spire of Industry,Spire of Industry,Spire of Industry,Arcbound Ravager,Arcbound Ravager,Arcbound Ravager,Arcbound Ravager,Etched Champion,Etched Champion,Etched Champion,Master of Etherium,Master of Etherium,Memnite,Memnite,Ornithopter,Ornithopter,Ornithopter,Ornithopter,Signal Pest,Signal Pest,Signal Pest,Signal Pest,Steel Overseer,Steel Overseer,Steel Overseer,Steel Overseer,Vault Skirge,Vault Skirge,Vault Skirge,Vault Skirge,Galvanic Blast,Galvanic Blast,Galvanic Blast,Cranial Plating,Cranial Plating,Cranial Plating,Cranial Plating,Mox Opal,Mox Opal,Mox Opal,Mox Opal,Springleaf Drum,Springleaf Drum,Springleaf Drum,Springleaf Drum,Welding Jar
Blinkmoth Nexus,Blinkmoth Nexus,Blinkmoth Nexus,Blinkmoth Nexus,Darksteel Citadel,Darksteel Citadel,Darksteel Citadel,Darksteel Citadel,Inkmoth Nexus,Inkmoth Nexus,Inkmoth Nexus,Inkmoth Nexus,Mountain,Spire of Industry,Spire of Industry,Spire of Industry,Spire of Industry,Arcbound Ravager,Arcbound Ravager,Arcbound Ravager,Arcbound Ravager,Etched Champion,Etched Champion,Etched Champion,Master of Etherium,Master of Etherium,Memnite,Memnite,Ornithopter,Ornithopter,Ornithopter,Ornithopter,Signal Pest,Signal Pest,Signal Pest,Signal Pest,Steel Overseer,Steel Overseer,Steel Overseer,Steel Overseer,Vault Skirge,Vault Skirge,Vault Skirge,Vault Skirge,Galvanic Blast,Galvanic Blast,Galvanic Blast,Galvanic Blast,Cranial Plating,Cranial Plating,Cranial Plating,Cranial Plating,Mox Opal,Mox Opal,Mox Opal,Mox Opal,Springleaf Drum,Springleaf Drum,Springleaf Drum,Springleaf Drum
Breeding Pool,Breeding Pool,Flooded Strand,Flooded Strand,Forest,Forest,Gavony Township,Ghost Quarter,Misty Rainforest,Misty Rainforest,Misty Rainforest,Misty Rainforest,Plains,Stirring Wildwood,Temple Garden,Temple Garden,Temple Garden,Windswept Heath,Windswept Heath,Windswept Heath,Windswept Heath,Birds of Paradise,Birds of Paradise,Birds of Paradise,Birds of Paradise,Eternal Witness,Geist of Saint Traft,Geist of Saint Traft,Knight of the Reliquary,Knight of the Reliquary,Knight of the Reliquary,Knight of the Reliquary,Noble Hierarch,Noble Hierarch,Noble Hierarch,Noble Hierarch,Qasali Pridemage,Reflector Mage,Reflector Mage,Reflector Mage,Scavenging Ooze,Scavenging Ooze,Selfless Spirit,Spell Queller,Spell Queller,Spell Queller,Spell Queller,"Thalia, Heretic Cathar","Thalia, Heretic Cathar",Voice of Resurgence,Voice of Resurgence,Voice of Resurgence,Voice of Resurgence,Collected Company,Collected Company,Collected Company,Collected Company,Path to Exile,Path to Exile,Path to Exile
Blackcleave Cliffs,Blackcleave Cliffs,Blackcleave Cliffs,Blackcleave Cliffs,Blood Crypt,Bloodstained Mire,Bloodstained Mire,Bloodstained Mire,Blooming Marsh,Forest,Overgrown Tomb,Overgrown Tomb,Raging Ravine,Raging Ravine,Raging Ravine,Stomping Ground,Swamp,Swamp,Treetop Village,Twilight Mire,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Wooded Foothills,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Dark Confidant,Dark Confidant,Dark Confidant,Dark Confidant,Scavenging Ooze,Scavenging Ooze,Scavenging Ooze,Tarmogoyf,Tarmogoyf,Tarmogoyf,Tarmogoyf,Abrupt Decay,Fatal Push,Inquisition of Kozilek,Inquisition of Kozilek,Inquisition of Kozilek,Kolaghan\'s Command,Kolaghan\'s Command,Lightning Bolt,Lightning Bolt,Lightning Bolt,Lightning Bolt,Maelstrom Pulse,Maelstrom Pulse,Thoughtseize,Thoughtseize,Liliana of the Veil,Liliana of the Veil,Liliana of the Veil,Liliana of the Veil,"Liliana, the Last Hope"
City of Brass,City of Brass,City of Brass,Darkslick Shores,Darkslick Shores,Darkslick Shores,Gemstone Mine,Gemstone Mine,Island,Island,Plains,Seachrome Coast,Seachrome Coast,Seachrome Coast,Temple of Deceit,Temple of Deceit,Temple of Deceit,Temple of Enlightenment,Temple of Enlightenment,Temple of Enlightenment,Laboratory Maniac,Simian Spirit Guide,Simian Spirit Guide,Simian Spirit Guide,Simian Spirit Guide,Ad Nauseam,Ad Nauseam,Ad Nauseam,Ad Nauseam,Angel\'s Grace,Angel\'s Grace,Angel\'s Grace,Angel\'s Grace,Lightning Storm,Pact of Negation,Pact of Negation,Pact of Negation,Serum Visions,Serum Visions,Serum Visions,Serum Visions,Sleight of Hand,Sleight of Hand,Sleight of Hand,Sleight of Hand,Spoils of the Vault,Spoils of the Vault,Spoils of the Vault,Lotus Bloom,Lotus Bloom,Lotus Bloom,Lotus Bloom,Pentad Prism,Pentad Prism,Pentad Prism,Pentad Prism,Phyrexian Unlife,Phyrexian Unlife,Phyrexian Unlife,Phyrexian Unlife
Forest,Forest,Forest,Forest,Forest,Forest,Forest,Forest,Forest,Mountain,Stomping Ground,Stomping Ground,Stomping Ground,Windswept Heath,Windswept Heath,Windswept Heath,Windswept Heath,Wooded Foothills,Wooded Foothills,Wooded Foothills,Wooded Foothills,Arbor Elf,Arbor Elf,Arbor Elf,Arbor Elf,Birds of Paradise,Birds of Paradise,Chameleon Colossus,Chameleon Colossus,Courser of Kruphix,Inferno Titan,Inferno Titan,Obstinate Baloth,Obstinate Baloth,Pia and Kiran Nalaar,Pia and Kiran Nalaar,Stormbreath Dragon,Stormbreath Dragon,Tireless Tracker,Tireless Tracker,Tireless Tracker,Tireless Tracker,Mwonvuli Acid-Moss,Mwonvuli Acid-Moss,Mwonvuli Acid-Moss,Primal Command,Stone Rain,Stone Rain,Stone Rain,Stone Rain,Blood Moon,Blood Moon,Blood Moon,Blood Moon,"Chandra, Torch of Defiance","Chandra, Torch of Defiance",Utopia Sprawl,Utopia Sprawl,Utopia Sprawl,Utopia Sprawl
Arid Mesa,Arid Mesa,Arid Mesa,Arid Mesa,Bloodstained Mire,Bloodstained Mire,Inspiring Vantage,Inspiring Vantage,Inspiring Vantage,Inspiring Vantage,Mountain,Mountain,Sacred Foundry,Sacred Foundry,Stomping Ground,Wooded Foothills,Wooded Foothills,Wooded Foothills,Wooded Foothills,Eidolon of the Great Revel,Eidolon of the Great Revel,Eidolon of the Great Revel,Eidolon of the Great Revel,Goblin Guide,Goblin Guide,Goblin Guide,Goblin Guide,Grim Lavamancer,Grim Lavamancer,Monastery Swiftspear,Monastery Swiftspear,Monastery Swiftspear,Monastery Swiftspear,Boros Charm,Boros Charm,Boros Charm,Boros Charm,Lava Spike,Lava Spike,Lava Spike,Lava Spike,Lightning Helix,Lightning Helix,Lightning Helix,Lightning Helix,Lightning Strike,Lightning Strike,Lightning Strike,Lightning Strike,Rift Bolt,Rift Bolt,Rift Bolt,Rift Bolt,Searing Spear,Searing Spear,Searing Spear,Searing Spear,Skullcrack,Skullcrack,Skullcrack
Blinkmoth Nexus,Blinkmoth Nexus,Blinkmoth Nexus,Blinkmoth Nexus,Darksteel Citadel,Darksteel Citadel,Darksteel Citadel,Darksteel Citadel,Inkmoth Nexus,Inkmoth Nexus,Inkmoth Nexus,Inkmoth Nexus,Mountain,Spire of Industry,Spire of Industry,Spire of Industry,Spire of Industry,Arcbound Ravager,Arcbound Ravager,Arcbound Ravager,Arcbound Ravager,Etched Champion,Etched Champion,Etched Champion,Master of Etherium,Memnite,Memnite,Ornithopter,Ornithopter,Ornithopter,Ornithopter,Signal Pest,Signal Pest,Signal Pest,Signal Pest,Steel Overseer,Steel Overseer,Steel Overseer,Steel Overseer,Vault Skirge,Vault Skirge,Vault Skirge,Vault Skirge,Galvanic Blast,Galvanic Blast,Galvanic Blast,Galvanic Blast,Cranial Plating,Cranial Plating,Cranial Plating,Cranial Plating,Mox Opal,Mox Opal,Mox Opal,Mox Opal,Springleaf Drum,Springleaf Drum,Springleaf Drum,Springleaf Drum,Welding Jar
Ancient Ziggurat,Ancient Ziggurat,Ancient Ziggurat,Ancient Ziggurat,Cavern of Souls,Cavern of Souls,Cavern of Souls,Cavern of Souls,Horizon Canopy,Horizon Canopy,Horizon Canopy,Horizon Canopy,Plains,Seachrome Coast,Seachrome Coast,Unclaimed Territory,Unclaimed Territory,Unclaimed Territory,Unclaimed Territory,Champion of the Parish,Champion of the Parish,Champion of the Parish,Champion of the Parish,Dark Confidant,Kessig Malcontents,Kitesail Freebooter,Kitesail Freebooter,Kitesail Freebooter,Kitesail Freebooter,Mantis Rider,Mantis Rider,Mantis Rider,Mantis Rider,Meddling Mage,Meddling Mage,Meddling Mage,Meddling Mage,Noble Hierarch,Noble Hierarch,Noble Hierarch,Noble Hierarch,Phantasmal Image,Phantasmal Image,Phantasmal Image,Phantasmal Image,Reflector Mage,Reflector Mage,Reflector Mage,Reflector Mage,Thalia\'s Lieutenant,Thalia\'s Lieutenant,Thalia\'s Lieutenant,Thalia\'s Lieutenant,"Thalia, Guardian of Thraben","Thalia, Guardian of Thraben","Thalia, Guardian of Thraben",Aether Vial,Aether Vial,Aether Vial,Aether Vial
Cavern of Souls,Cavern of Souls,Eldrazi Temple,Eldrazi Temple,Eldrazi Temple,Eldrazi Temple,Ghost Quarter,Ghost Quarter,Ghost Quarter,Urza\'s Mine,Urza\'s Mine,Urza\'s Mine,Urza\'s Mine,Urza\'s Power Plant,Urza\'s Power Plant,Urza\'s Power Plant,Urza\'s Power Plant,Urza\'s Tower,Urza\'s Tower,Urza\'s Tower,Urza\'s Tower,Wastes,Wastes,Wastes,Endbringer,Endbringer,Endbringer,Endbringer,Matter Reshaper,Matter Reshaper,Matter Reshaper,Matter Reshaper,Reality Smasher,Reality Smasher,Reality Smasher,Reality Smasher,Thought-Knot Seer,Thought-Knot Seer,Thought-Knot Seer,Thought-Knot Seer,"Ulamog, the Ceaseless Hunger",Walking Ballista,Walking Ballista,Walking Ballista,Walking Ballista,Wurmcoil Engine,All Is Dust,All Is Dust,Dismember,Dismember,Warping Wail,Warping Wail,Chalice of the Void,Chalice of the Void,Chalice of the Void,Chalice of the Void,Expedition Map,Expedition Map,Expedition Map,Expedition Map
Academy Ruins,Darksteel Citadel,Darksteel Citadel,Darksteel Citadel,Darksteel Citadel,Field of Ruin,Ghost Quarter,Ghost Quarter,Ghost Quarter,Ghost Quarter,Inventors\' Fair,Ipnu Rivulet,Island,Island,Island,Island,Mountain,"Oboro, Palace in the Clouds",Tectonic Edge,Tolaria West,Tolaria West,Tolaria West,Tolaria West,Whir of Invention,Whir of Invention,Whir of Invention,Whir of Invention,Artificer\'s Intuition,Bottled Cloister,Chalice of the Void,Chalice of the Void,Chalice of the Void,Chalice of the Void,Crucible of Worlds,Engineered Explosives,Engineered Explosives,Ensnaring Bridge,Ensnaring Bridge,Ensnaring Bridge,Ensnaring Bridge,Expedition Map,Expedition Map,Expedition Map,Grafdigger\'s Cage,Mishra\'s Bauble,Mishra\'s Bauble,Mishra\'s Bauble,Mishra\'s Bauble,Mox Opal,Mox Opal,Mox Opal,Mox Opal,Pithing Needle,Sorcerous Spyglass,Sorcerous Spyglass,Tezzeret the Seeker,Tormod\'s Crypt,Welding Jar,Welding Jar,Witchbane Orb
Ancient Ziggurat,Ancient Ziggurat,Ancient Ziggurat,Ancient Ziggurat,Cavern of Souls,Cavern of Souls,Cavern of Souls,Cavern of Souls,Horizon Canopy,Horizon Canopy,Horizon Canopy,Horizon Canopy,Plains,Seachrome Coast,Seachrome Coast,Unclaimed Territory,Unclaimed Territory,Unclaimed Territory,Unclaimed Territory,Champion of the Parish,Champion of the Parish,Champion of the Parish,Champion of the Parish,Dark Confidant,Kessig Malcontents,Kitesail Freebooter,Kitesail Freebooter,Kitesail Freebooter,Kitesail Freebooter,Mantis Rider,Mantis Rider,Mantis Rider,Mantis Rider,Meddling Mage,Meddling Mage,Meddling Mage,Meddling Mage,Noble Hierarch,Noble Hierarch,Noble Hierarch,Noble Hierarch,Phantasmal Image,Phantasmal Image,Phantasmal Image,Phantasmal Image,Reflector Mage,Reflector Mage,Reflector Mage,Reflector Mage,Thalia\'s Lieutenant,Thalia\'s Lieutenant,Thalia\'s Lieutenant,Thalia\'s Lieutenant,"Thalia, Guardian of Thraben","Thalia, Guardian of Thraben","Thalia, Guardian of Thraben",Aether Vial,Aether Vial,Aether Vial,Aether Vial
Academy Ruins,Botanical Sanctum,Botanical Sanctum,Botanical Sanctum,Darkslick Shores,Darkslick Shores,Darkslick Shores,Darkslick Shores,Glimmervoid,Glimmervoid,Glimmervoid,Glimmervoid,Island,Island,Spire of Industry,Spire of Industry,Spire of Industry,Spire of Industry,Ancient Stirrings,Ancient Stirrings,Ancient Stirrings,Ancient Stirrings,Thoughtseize,Thoughtseize,Thoughtseize,Thoughtseize,Whir of Invention,Whir of Invention,Whir of Invention,Whir of Invention,Codex Shredder,Codex Shredder,Codex Shredder,Codex Shredder,Ensnaring Bridge,Ensnaring Bridge,Ensnaring Bridge,Ghoulcaller\'s Bell,Ghoulcaller\'s Bell,Grafdigger\'s Cage,Lantern of Insight,Lantern of Insight,Lantern of Insight,Lantern of Insight,Mishra\'s Bauble,Mishra\'s Bauble,Mishra\'s Bauble,Mishra\'s Bauble,Mox Opal,Mox Opal,Mox Opal,Mox Opal,Pithing Needle,Sorcerous Spyglass,Sword of the Meek,Sword of the Meek,Thopter Foundry,Thopter Foundry,Thopter Foundry,Witchbane Orb
Forest,Forest,Forest,Forest,Forest,Forest,Forest,Forest,Forest,Mountain,Stomping Ground,Stomping Ground,Stomping Ground,Verdant Catacombs,Windswept Heath,Windswept Heath,Windswept Heath,Windswept Heath,Wooded Foothills,Wooded Foothills,Wooded Foothills,Wooded Foothills,Arbor Elf,Arbor Elf,Arbor Elf,Arbor Elf,Birds of Paradise,Birds of Paradise,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Courser of Kruphix,Courser of Kruphix,Courser of Kruphix,Huntmaster of the Fells,Magus of the Moon,Stormbreath Dragon,Stormbreath Dragon,Stormbreath Dragon,Stormbreath Dragon,Tireless Tracker,Tireless Tracker,Tireless Tracker,Molten Rain,Molten Rain,Molten Rain,Molten Rain,Stone Rain,Stone Rain,Stone Rain,Stone Rain,Blood Moon,Blood Moon,Blood Moon,Blood Moon,Utopia Sprawl,Utopia Sprawl,Utopia Sprawl,Utopia Sprawl
Blood Crypt,Bloodstained Mire,Bloodstained Mire,Bloodstained Mire,Bloodstained Mire,Flooded Strand,Flooded Strand,Island,Misty Rainforest,Polluted Delta,Polluted Delta,Polluted Delta,Polluted Delta,Steam Vents,Swamp,Watery Grave,Watery Grave,Death\'s Shadow,Death\'s Shadow,Death\'s Shadow,Death\'s Shadow,Gurmag Angler,Gurmag Angler,Snapcaster Mage,Snapcaster Mage,Snapcaster Mage,Snapcaster Mage,Street Wraith,Street Wraith,Street Wraith,Street Wraith,"Tasigur, the Golden Fang","Tasigur, the Golden Fang",Dismember,Dismember,Fatal Push,Fatal Push,Fatal Push,Fatal Push,Inquisition of Kozilek,Inquisition of Kozilek,Lightning Bolt,Opt,Opt,Opt,Opt,Stubborn Denial,Stubborn Denial,Stubborn Denial,Stubborn Denial,Temur Battle Rage,Temur Battle Rage,Thought Scour,Thought Scour,Thought Scour,Thought Scour,Thoughtseize,Thoughtseize,Thoughtseize,Thoughtseize
Breeding Pool,Breeding Pool,Breeding Pool,Dryad Arbor,Forest,Forest,Inkmoth Nexus,Inkmoth Nexus,Inkmoth Nexus,Inkmoth Nexus,Misty Rainforest,Misty Rainforest,Misty Rainforest,Misty Rainforest,Pendelhaven,Pendelhaven,Windswept Heath,Windswept Heath,Windswept Heath,Windswept Heath,Blighted Agent,Blighted Agent,Blighted Agent,Blighted Agent,Glistener Elf,Glistener Elf,Glistener Elf,Glistener Elf,Noble Hierarch,Noble Hierarch,Noble Hierarch,Noble Hierarch,Viridian Corrupter,Apostle\'s Blessing,Become Immense,Become Immense,Become Immense,Blossoming Defense,Blossoming Defense,Blossoming Defense,Blossoming Defense,Dismember,Distortion Strike,Groundswell,Groundswell,Groundswell,Might of Old Krosa,Might of Old Krosa,Might of Old Krosa,Might of Old Krosa,Mutagenic Growth,Mutagenic Growth,Mutagenic Growth,Mutagenic Growth,Spell Pierce,Vines of Vastwood,Vines of Vastwood,Vines of Vastwood,Vines of Vastwood,Wild Defiance
